grid_active_power,wind_speed,relative_error,anomaly_status,anomaly_severity
946.69,8.85,0.0001,0,GOOD
839.05,8.69,0.0382,0,GOOD
761.75,8.5,0.0315,0,GOOD
700.62,8.38,0.0478,0,GOOD
625.5,8.12,0.0133,0,GOOD
559.53,7.92,0.0083,0,GOOD
444.84,7.58,0.0225,0,GOOD
342.4,7.21,0.0275,0,GOOD
314.86,7.11,0.0397,0,GOOD
64.08,5.8,0.3804,1,LOW
96.95,5.78,0.0494,0,GOOD
97.53,5.77,0.0273,0,GOOD
105.92,5.84,0.0263,0,GOOD
99.17,5.74,0.0238,0,GOOD
88.76,5.74,0.0838,0,GOOD
120.88,6.03,0.0823,0,GOOD
101.96,5.76,0.0295,0,GOOD
83.75,5.92,0.287,0,GOOD
109.83,5.93,0.0739,0,GOOD
90.11,5.8,0.1325,0,GOOD
107.11,5.74,0.099,0,GOOD
82.0,5.64,0.0623,0,GOOD
70.75,5.54,0.086,0,GOOD
108.6,5.85,0.0128,0,GOOD
97.99,5.82,0.0793,0,GOOD
107.63,5.88,0.0437,0,GOOD
90.72,5.7,0.0232,0,GOOD
125.3,6.05,0.0654,0,GOOD
23.47,5.84,0.7824,1,HIGH
86.4,5.75,0.1225,0,GOOD
59.52,5.47,0.1691,0,GOOD
92.58,5.71,0.0196,0,GOOD
113.67,5.88,0.0023,0,GOOD
107.46,5.97,0.1369,0,GOOD
106.96,5.77,0.0611,0,GOOD
132.39,6.0,0.035,0,GOOD
94.01,5.63,0.0874,0,GOOD
106.35,5.83,0.0054,0,GOOD
111.01,5.83,0.0336,0,GOOD
131.09,5.86,0.1902,0,GOOD
97.93,5.79,0.0484,0,GOOD
36.05,5.82,0.6599,1,LOW
70.15,5.63,0.1857,0,GOOD
136.84,5.96,0.1175,0,GOOD
132.56,5.9,0.1473,0,GOOD
95.48,5.81,0.0937,0,GOOD
106.46,5.9,0.0821,0,GOOD
115.56,5.96,0.0613,0,GOOD
122.13,5.85,0.1114,0,GOOD
121.55,6.07,0.1103,0,GOOD
89.08,5.87,0.1999,0,GOOD
108.86,5.65,0.2356,0,GOOD
106.29,5.81,0.0169,0,GOOD
120.47,5.91,0.032,0,GOOD
117.79,5.96,0.0433,0,GOOD
106.16,5.79,0.0283,0,GOOD
69.15,5.64,0.2058,0,GOOD
87.44,5.74,0.0999,0,GOOD
80.61,5.58,0.0073,0,GOOD
88.5,5.88,0.2179,0,GOOD
89.21,5.71,0.0536,0,GOOD
84.46,5.67,0.0629,0,GOOD
108.6,5.9,0.055,0,GOOD
120.41,6.0,0.0553,0,GOOD
79.65,5.67,0.1157,0,GOOD
82.49,5.8,0.2019,0,GOOD
97.79,5.74,0.0003,0,GOOD
119.14,5.97,0.0399,0,GOOD
83.72,5.76,0.1582,0,GOOD
83.44,5.63,0.028,0,GOOD
93.92,5.77,0.0625,0,GOOD
111.66,5.93,0.0664,0,GOOD
71.3,5.74,0.264,0,GOOD
97.75,5.68,0.0687,0,GOOD
84.83,5.75,0.1412,0,GOOD
85.13,5.63,0.013,0,GOOD
85.56,5.74,0.1246,0,GOOD
85.07,5.69,0.0803,0,GOOD
149.75,6.1,0.0617,0,GOOD
79.23,5.5,0.0716,0,GOOD
96.97,5.65,0.1014,0,GOOD
129.19,6.0,0.0146,0,GOOD
98.93,5.74,0.0159,0,GOOD
66.06,5.62,0.2277,0,GOOD
90.99,5.72,0.0413,0,GOOD
89.36,5.71,0.0474,0,GOOD
103.85,5.71,0.1031,0,GOOD
94.15,5.76,0.0565,0,GOOD
111.46,5.86,0.0043,0,GOOD
94.61,5.7,0.0151,0,GOOD
105.49,5.73,0.0931,0,GOOD
123.75,5.98,0.0166,0,GOOD
82.46,5.52,0.0924,0,GOOD
101.11,5.94,0.1577,0,GOOD
97.7,5.9,0.1578,0,GOOD
54.35,5.56,0.3135,0,GOOD
82.05,5.52,0.0838,0,GOOD
124.75,5.95,0.0313,0,GOOD
90.0,5.59,0.0991,0,GOOD
90.18,5.76,0.0904,0,GOOD
112.98,5.96,0.0808,0,GOOD
102.64,5.83,0.048,0,GOOD
116.68,5.82,0.0987,0,GOOD
129.07,5.89,0.1351,0,GOOD
117.71,5.88,0.0385,0,GOOD
104.89,5.8,0.015,0,GOOD
117.68,5.82,0.107,0,GOOD
100.04,5.81,0.0451,0,GOOD
93.87,5.76,0.055,0,GOOD
95.85,5.76,0.0315,0,GOOD
83.56,5.75,0.147,0,GOOD
97.74,5.78,0.0404,0,GOOD
103.73,5.91,0.1115,0,GOOD
112.67,5.79,0.0961,0,GOOD
81.18,5.52,0.0684,0,GOOD
102.68,5.68,0.1227,0,GOOD
68.63,5.64,0.2108,0,GOOD
145.13,6.02,0.1098,0,GOOD
67.23,5.6,0.1935,0,GOOD
115.47,6.01,0.103,0,GOOD
91.86,5.76,0.0788,0,GOOD
97.91,5.63,0.133,0,GOOD
143.69,6.11,0.0097,0,GOOD
40.08,5.65,0.5429,1,MEDIUM
79.32,5.65,0.0985,0,GOOD
100.85,5.91,0.1336,0,GOOD
125.44,5.91,0.0734,0,GOOD
104.37,5.74,0.0695,0,GOOD
97.46,5.62,0.1474,0,GOOD
96.14,5.71,0.0202,0,GOOD
73.02,5.78,0.2829,0,GOOD
61.3,5.6,0.2613,1,LOW
109.52,5.81,0.0408,0,GOOD
107.12,5.89,0.0599,0,GOOD
70.13,5.54,0.0948,0,GOOD
101.32,5.89,0.1131,0,GOOD
98.03,5.67,0.0903,0,GOOD
130.48,6.01,0.0101,0,GOOD
117.15,5.87,0.0435,0,GOOD
101.07,5.85,0.0738,0,GOOD
97.96,5.74,0.0034,0,GOOD
132.0,6.13,0.0942,0,GOOD
89.63,5.7,0.0384,0,GOOD
58.44,5.62,0.3165,0,GOOD
71.76,5.67,0.206,0,GOOD
111.42,5.91,0.0492,0,GOOD
121.75,5.78,0.199,0,GOOD
79.99,5.76,0.194,0,GOOD
79.51,5.7,0.1489,0,GOOD
98.38,5.75,0.0008,0,GOOD
96.96,5.58,0.1975,0,GOOD
83.89,5.6,0.012,0,GOOD
84.52,5.57,0.0564,0,GOOD
71.18,5.52,0.0624,0,GOOD
57.82,5.38,0.0931,0,GOOD
58.91,5.34,0.0242,0,GOOD
39.68,5.15,0.144,0,GOOD
43.98,5.0,0.1168,0,GOOD
21.53,5.01,0.3375,0,GOOD
45.72,5.0,0.1539,0,GOOD
26.64,4.77,0.0049,0,GOOD
15.22,4.56,0.0543,0,GOOD
-2.23,4.46,0.3394,0,GOOD
7.69,4.56,0.2026,0,GOOD
20.26,4.21,0.2356,0,GOOD
4.61,4.14,0.0466,0,GOOD
5.74,3.86,0.0548,0,GOOD
-5.0,3.67,0.1287,0,GOOD
0.34,3.52,0.0062,0,GOOD
-5.0,3.35,0.1042,0,GOOD
1.03,3.18,0.02,0,GOOD
3.71,3.07,0.0741,0,GOOD
3.21,2.89,0.0641,0,GOOD
-5.0,2.6,0.1,0,GOOD
-3.42,2.59,0.0684,0,GOOD
5.37,2.56,0.1074,0,GOOD
-2.11,2.55,0.0423,0,GOOD
-2.87,2.26,0.0575,0,GOOD
19.03,2.18,0.3807,0,GOOD
-5.0,2.15,0.1,0,GOOD
10.8,1.92,0.2161,0,GOOD
-5.0,1.81,0.1,0,GOOD
6.55,1.68,0.131,0,GOOD
7.08,1.79,0.1416,0,GOOD
-5.0,1.91,0.1,0,GOOD
-5.0,1.6,0.1,0,GOOD
-5.0,1.78,0.1,0,GOOD
-5.0,1.56,0.1,0,GOOD
5.26,1.57,0.1052,0,GOOD
-5.0,1.57,0.1,0,GOOD
0.97,1.18,0.0194,0,GOOD
-5.0,1.27,0.1,0,GOOD
-2.34,1.31,0.0468,0,GOOD
-5.0,1.29,0.1,0,GOOD
-0.78,1.39,0.0156,0,GOOD
-5.0,1.36,0.1,0,GOOD
-5.0,1.18,0.1,0,GOOD
-5.0,1.22,0.1,0,GOOD
-5.0,1.38,0.1,0,GOOD
-5.0,1.43,0.1,0,GOOD
10.83,1.31,0.2165,0,GOOD
-3.6,0.96,0.072,0,GOOD
-5.0,1.25,0.1,0,GOOD
-5.0,1.14,0.1,0,GOOD
9.15,1.21,0.1829,0,GOOD
-5.0,1.17,0.1,0,GOOD
14.98,1.33,0.2995,0,GOOD
-5.0,1.29,0.1,0,GOOD
5.03,1.1,0.1007,0,GOOD
10.37,1.18,0.2073,0,GOOD
4.5,1.3,0.09,0,GOOD
-5.0,1.15,0.1,0,GOOD
-5.0,1.2,0.1,0,GOOD
11.7,1.31,0.234,0,GOOD
-5.0,1.36,0.1,0,GOOD
9.76,1.28,0.1951,0,GOOD
-4.3,1.33,0.0861,0,GOOD
1.41,1.24,0.0283,0,GOOD
-5.0,1.2,0.1,0,GOOD
-5.0,1.27,0.1,0,GOOD
-5.0,1.22,0.1,0,GOOD
2.26,1.22,0.0451,0,GOOD
0.93,1.38,0.0186,0,GOOD
4.63,1.2,0.0925,0,GOOD
-4.91,1.23,0.0981,0,GOOD
-5.0,1.39,0.1,0,GOOD
1.83,1.24,0.0365,0,GOOD
-5.0,1.4,0.1,0,GOOD
10.78,1.16,0.2157,0,GOOD
-1.15,1.24,0.0229,0,GOOD
-3.26,1.28,0.0652,0,GOOD
4.62,1.32,0.0924,0,GOOD
-0.76,1.44,0.0153,0,GOOD
-5.0,1.18,0.1,0,GOOD
-5.0,1.21,0.1,0,GOOD
10.58,1.16,0.2115,0,GOOD
0.84,1.22,0.0168,0,GOOD
-5.0,1.36,0.1,0,GOOD
3.52,1.15,0.0704,0,GOOD
-5.0,1.21,0.1,0,GOOD
-5.0,1.4,0.1,0,GOOD
-5.0,1.21,0.1,0,GOOD
10.0,1.11,0.2,0,GOOD
-5.0,1.24,0.1,0,GOOD
-5.0,1.45,0.1,0,GOOD
1.2,1.29,0.024,0,GOOD
15.78,1.27,0.3157,0,GOOD
5.54,1.44,0.1108,0,GOOD
-5.0,1.36,0.1,0,GOOD
15.29,1.17,0.3059,0,GOOD
-5.0,1.25,0.1,0,GOOD
2.65,1.07,0.0531,0,GOOD
4.88,1.34,0.0976,0,GOOD
-5.0,1.3,0.1,0,GOOD
6.98,1.16,0.1395,0,GOOD
-5.0,1.31,0.1,0,GOOD
6.95,1.29,0.139,0,GOOD
-5.0,1.42,0.1,0,GOOD
3.35,1.06,0.067,0,GOOD
-4.12,1.28,0.0824,0,GOOD
11.5,1.23,0.2299,0,GOOD
-0.44,1.32,0.0088,0,GOOD
12.49,1.15,0.2498,0,GOOD
5.08,1.27,0.1015,0,GOOD
-1.28,1.51,0.0255,0,GOOD
7.88,1.44,0.1575,0,GOOD
7.94,1.31,0.1588,0,GOOD
4.72,1.24,0.0944,0,GOOD
-5.0,1.44,0.1,0,GOOD
-5.0,1.42,0.1,0,GOOD
13.84,1.45,0.2768,0,GOOD
-5.0,1.52,0.1,0,GOOD
8.82,1.21,0.1765,0,GOOD
7.06,1.52,0.1413,0,GOOD
-5.0,1.25,0.1,0,GOOD
-5.0,1.35,0.1,0,GOOD
-5.0,1.13,0.1,0,GOOD
20.78,1.24,0.4156,0,GOOD
-5.0,1.39,0.1,0,GOOD
-5.0,1.36,0.1,0,GOOD
-5.0,1.25,0.1,0,GOOD
12.15,1.3,0.243,0,GOOD
-2.43,1.23,0.0486,0,GOOD
-5.0,1.39,0.1,0,GOOD
14.13,1.08,0.2827,0,GOOD
5.79,1.43,0.1159,0,GOOD
-5.0,1.21,0.1,0,GOOD
-5.0,1.28,0.1,0,GOOD
11.58,1.15,0.2316,0,GOOD
0.17,1.31,0.0034,0,GOOD
-5.0,1.34,0.1,0,GOOD
-5.0,1.32,0.1,0,GOOD
-5.0,1.83,0.1,0,GOOD
-5.0,2.3,0.1,0,GOOD
-5.0,2.73,0.1,0,GOOD
-5.0,3.08,0.1001,0,GOOD
-5.0,3.53,0.1138,0,GOOD
2.06,4.13,0.0948,0,GOOD
34.45,4.56,0.3265,0,GOOD
29.53,4.91,0.067,0,GOOD
54.05,5.3,0.0608,0,GOOD
102.99,5.77,0.0192,0,GOOD
149.26,6.18,0.0191,0,GOOD
236.91,6.69,0.0026,0,GOOD
347.61,7.2,0.0099,0,GOOD
490.86,7.76,0.0377,0,GOOD
745.63,8.38,0.0116,0,GOOD
990.85,8.95,0.0062,0,GOOD
1144.97,9.29,0.0272,0,GOOD
1326.15,9.63,0.0389,0,GOOD
1636.13,10.07,0.0227,0,GOOD
1943.85,10.47,0.0141,0,GOOD
2201.06,10.78,0.0133,0,GOOD
2510.5,11.18,0.0308,0,GOOD
2859.44,11.57,0.0413,0,GOOD
3293.95,11.94,0.027,0,GOOD
3348.18,12.36,0.0295,0,GOOD
3414.96,12.95,0.0102,0,GOOD
3291.01,13.06,0.0461,0,GOOD
3367.26,13.06,0.024,0,GOOD
3425.15,13.03,0.0072,0,GOOD
3389.38,13.1,0.0176,0,GOOD
3422.17,12.9,0.0081,0,GOOD
3323.73,13.07,0.0366,0,GOOD
3324.56,13.16,0.0364,0,GOOD
3446.5,13.29,0.001,0,GOOD
3384.29,12.83,0.019,0,GOOD
3385.32,12.96,0.0187,0,GOOD
3347.27,13.07,0.0298,0,GOOD
3383.5,12.96,0.0193,0,GOOD
3333.26,12.85,0.0338,0,GOOD
3425.73,13.06,0.007,0,GOOD
3449.61,13.23,0.0001,0,GOOD
3416.12,13.18,0.0098,0,GOOD
3366.98,13.32,0.0241,0,GOOD
3287.63,13.24,0.0471,0,GOOD
3330.18,13.35,0.0347,0,GOOD
3437.72,12.87,0.0036,0,GOOD
3358.59,13.16,0.0265,0,GOOD
3362.96,13.02,0.0252,0,GOOD
3405.5,13.15,0.0129,0,GOOD
3431.15,12.83,0.0055,0,GOOD
3374.7,13.07,0.0218,0,GOOD
3358.19,13.29,0.0266,0,GOOD
3389.23,13.08,0.0176,0,GOOD
3363.53,12.93,0.0251,0,GOOD
3374.06,12.9,0.022,0,GOOD
2814.26,13.09,0.1843,1,LOW
3383.27,13.14,0.0193,0,GOOD
3457.89,13.07,0.0023,0,GOOD
3388.2,13.03,0.0179,0,GOOD
3431.56,12.92,0.0053,0,GOOD
3354.87,13.14,0.0276,0,GOOD
3411.69,13.04,0.0111,0,GOOD
3359.82,12.95,0.0261,0,GOOD
3389.78,13.23,0.0175,0,GOOD
3405.85,13.12,0.0128,0,GOOD
3386.52,13.0,0.0184,0,GOOD
3444.4,12.67,0.0016,0,GOOD
3443.6,12.97,0.0019,0,GOOD
3427.42,13.17,0.0065,0,GOOD
3398.45,13.32,0.0149,0,GOOD
3460.66,13.08,0.0031,0,GOOD
3332.4,13.1,0.0341,0,GOOD
3417.33,12.94,0.0095,0,GOOD
3338.5,13.46,0.0323,0,GOOD
3376.41,12.8,0.0213,0,GOOD
3418.62,13.02,0.0091,0,GOOD
3433.64,13.12,0.0047,0,GOOD
3354.39,12.93,0.0277,0,GOOD
2647.69,12.89,0.2326,1,LOW
3389.93,12.89,0.0174,0,GOOD
3377.86,13.2,0.0209,0,GOOD
3415.86,13.19,0.0099,0,GOOD
3457.36,13.16,0.0021,0,GOOD
3388.05,13.17,0.018,0,GOOD
3362.96,13.13,0.0252,0,GOOD
3350.86,12.87,0.0287,0,GOOD
3367.72,12.92,0.0239,0,GOOD
3345.43,13.14,0.0303,0,GOOD
3401.9,12.88,0.0139,0,GOOD
3390.1,12.98,0.0174,0,GOOD
3351.85,12.8,0.0284,0,GOOD
1423.62,13.05,0.5874,1,MEDIUM
3351.12,13.01,0.0287,0,GOOD
3377.06,12.82,0.0211,0,GOOD
3396.95,13.2,0.0154,0,GOOD
818.62,12.94,0.7627,1,HIGH
3433.61,12.98,0.0048,0,GOOD
3393.38,13.1,0.0164,0,GOOD
3405.46,13.11,0.0129,0,GOOD
3354.58,13.2,0.0277,0,GOOD
3418.38,13.04,0.0092,0,GOOD
3414.1,13.15,0.0104,0,GOOD
3434.29,13.2,0.0046,0,GOOD
3325.56,12.82,0.0361,0,GOOD
3357.29,13.39,0.0269,0,GOOD
3408.98,13.26,0.0119,0,GOOD
3294.03,12.77,0.0452,0,GOOD
3388.11,13.07,0.0179,0,GOOD
3443.1,12.89,0.002,0,GOOD
3358.28,13.13,0.0266,0,GOOD
3368.19,12.96,0.0237,0,GOOD
3349.61,12.86,0.0291,0,GOOD
3358.9,12.95,0.0264,0,GOOD
3364.08,13.21,0.0249,0,GOOD
3357.4,13.18,0.0268,0,GOOD
3346.41,13.21,0.03,0,GOOD
3376.04,13.14,0.0214,0,GOOD
3354.74,13.09,0.0276,0,GOOD
3463.18,12.82,0.0038,0,GOOD
3375.33,13.06,0.0216,0,GOOD
3399.26,13.03,0.0147,0,GOOD
3343.73,13.19,0.0308,0,GOOD
3352.73,13.09,0.0282,0,GOOD
3336.09,13.3,0.033,0,GOOD
3368.3,12.98,0.0237,0,GOOD
3351.31,12.86,0.0286,0,GOOD
3397.71,13.29,0.0152,0,GOOD
3423.38,13.1,0.0077,0,GOOD
3310.89,13.03,0.0403,0,GOOD
3372.01,12.9,0.0226,0,GOOD
3322.83,12.98,0.0369,0,GOOD
3359.78,12.97,0.0262,0,GOOD
3405.38,12.85,0.0129,0,GOOD
3375.34,12.69,0.0216,0,GOOD
3378.79,12.97,0.0206,0,GOOD
3432.21,13.16,0.0052,0,GOOD
3396.64,13.24,0.0155,0,GOOD
3343.52,13.19,0.0309,0,GOOD
3379.78,13.2,0.0204,0,GOOD
3346.25,12.87,0.0301,0,GOOD
3381.45,13.08,0.0199,0,GOOD
3393.74,13.12,0.0163,0,GOOD
3323.02,13.13,0.0368,0,GOOD
3392.82,13.02,0.0166,0,GOOD
3383.55,13.06,0.0193,0,GOOD
3386.85,13.36,0.0183,0,GOOD
3406.72,13.19,0.0125,0,GOOD
3416.03,13.11,0.0098,0,GOOD
3360.73,13.14,0.0259,0,GOOD
3417.47,12.96,0.0094,0,GOOD
3351.93,13.14,0.0284,0,GOOD
3346.37,13.05,0.03,0,GOOD
3273.72,13.17,0.0511,0,GOOD
3374.27,12.93,0.022,0,GOOD
3353.32,13.16,0.028,0,GOOD
3395.54,12.98,0.0158,0,GOOD
564.41,13.16,0.8364,1,HIGH
3345.48,13.08,0.0303,0,GOOD
3409.66,13.04,0.0117,0,GOOD
3356.13,12.99,0.0272,0,GOOD
3384.68,13.03,0.0189,0,GOOD
3358.78,12.97,0.0264,0,GOOD
3377.62,12.99,0.021,0,GOOD
3389.97,13.11,0.0174,0,GOOD
3395.2,12.77,0.0159,0,GOOD
3377.49,13.15,0.021,0,GOOD
3349.35,13.16,0.0292,0,GOOD
3350.79,13.0,0.0288,0,GOOD
3404.74,13.06,0.0131,0,GOOD
3357.4,12.89,0.0268,0,GOOD
3383.28,13.1,0.0193,0,GOOD
3366.42,12.9,0.0242,0,GOOD
3359.03,12.6,0.0264,0,GOOD
3353.34,13.23,0.028,0,GOOD
3318.57,12.87,0.0381,0,GOOD
3403.21,13.02,0.0136,0,GOOD
3433.62,13.07,0.0047,0,GOOD
3310.92,13.11,0.0403,0,GOOD
3364.98,13.04,0.0246,0,GOOD
3407.84,13.08,0.0122,0,GOOD
3406.42,12.99,0.0126,0,GOOD
3366.89,12.8,0.0241,0,GOOD
3336.29,13.03,0.033,0,GOOD
3369.6,13.13,0.0233,0,GOOD
3386.0,12.88,0.0186,0,GOOD
3371.84,13.07,0.0227,0,GOOD
3379.99,13.33,0.0203,0,GOOD
3339.53,13.02,0.032,0,GOOD
3389.31,13.03,0.0176,0,GOOD
3389.66,12.78,0.0175,0,GOOD
3390.56,12.86,0.0172,0,GOOD
3385.26,12.91,0.0188,0,GOOD
3440.95,13.13,0.0026,0,GOOD
3361.26,12.89,0.0257,0,GOOD
3424.49,12.74,0.0074,0,GOOD
3345.34,13.1,0.0303,0,GOOD
3411.95,12.92,0.011,0,GOOD
3419.6,12.79,0.0088,0,GOOD
3391.54,13.15,0.0169,0,GOOD
3424.81,12.97,0.0073,0,GOOD
3392.99,13.11,0.0165,0,GOOD
3351.72,13.7,0.0285,0,GOOD
3365.06,12.71,0.0246,0,GOOD
3430.82,12.98,0.0056,0,GOOD
3409.76,13.04,0.0117,0,GOOD
3342.15,13.18,0.0313,0,GOOD
3384.34,13.72,0.019,0,GOOD
3406.13,13.2,0.0127,0,GOOD
3377.56,13.48,0.021,0,GOOD
3448.63,13.09,0.0004,0,GOOD
3388.57,13.33,0.0178,0,GOOD
3379.33,12.78,0.0205,0,GOOD
3423.55,12.98,0.0077,0,GOOD
3359.93,12.83,0.0261,0,GOOD
3425.12,12.93,0.0072,0,GOOD
3325.53,12.99,0.0361,0,GOOD
2716.59,13.35,0.2126,1,LOW
3404.48,13.04,0.0132,0,GOOD
2821.09,13.21,0.1823,1,LOW
3335.39,12.96,0.0332,0,GOOD
3344.48,12.95,0.0306,0,GOOD
3394.95,12.78,0.016,0,GOOD
3362.38,13.34,0.0254,0,GOOD
3390.53,13.27,0.0172,0,GOOD
3416.96,13.07,0.0096,0,GOOD
3376.71,13.0,0.0212,0,GOOD
3319.64,13.05,0.0378,0,GOOD
3347.36,12.82,0.0297,0,GOOD
3399.91,13.11,0.0145,0,GOOD
3309.39,13.25,0.0408,0,GOOD
3362.78,13.26,0.0253,0,GOOD
3339.66,12.79,0.032,0,GOOD
3437.54,13.21,0.0036,0,GOOD
3452.2,12.82,0.0006,0,GOOD
3342.01,12.69,0.0313,0,GOOD
3383.9,13.21,0.0192,0,GOOD
3364.07,12.95,0.0249,0,GOOD
3359.33,13.19,0.0263,0,GOOD
3450.08,13.17,0.0,0,GOOD
3370.14,13.15,0.0231,0,GOOD
3355.34,13.05,0.0274,0,GOOD
3340.17,12.84,0.0318,0,GOOD
3413.92,12.99,0.0105,0,GOOD
3274.06,13.26,0.051,0,GOOD
3362.05,13.19,0.0255,0,GOOD
3378.56,13.0,0.0207,0,GOOD
3343.62,12.99,0.0308,0,GOOD
3434.05,13.13,0.0046,0,GOOD
3423.18,13.06,0.0078,0,GOOD
3337.27,13.0,0.0327,0,GOOD
3444.59,13.12,0.0016,0,GOOD
3325.37,13.11,0.0361,0,GOOD
3444.58,12.93,0.0016,0,GOOD
3367.0,13.09,0.0241,0,GOOD
3366.41,13.1,0.0242,0,GOOD
3354.76,13.03,0.0276,0,GOOD
3375.79,12.4,0.0215,0,GOOD
3381.81,12.78,0.0198,0,GOOD
3339.39,13.28,0.0321,0,GOOD
3373.28,12.82,0.0222,0,GOOD
3328.73,13.01,0.0352,0,GOOD
3335.93,13.0,0.0331,0,GOOD
2526.94,13.09,0.2676,1,LOW
3327.73,12.82,0.0354,0,GOOD
3381.64,12.98,0.0198,0,GOOD
3389.98,12.9,0.0174,0,GOOD
-2.37,0.91,0.0475,0,GOOD
-5.0,0.91,0.1,0,GOOD
-0.82,1.09,0.0163,0,GOOD
13.08,1.08,0.2616,0,GOOD
24.73,0.96,0.4946,0,GOOD
7.46,1.04,0.1491,0,GOOD
10.88,1.06,0.2176,0,GOOD
17.16,0.86,0.3433,0,GOOD
2.49,1.12,0.0498,0,GOOD
15.7,1.06,0.3141,0,GOOD
7.92,1.03,0.1585,0,GOOD
1.44,1.06,0.0288,0,GOOD
3.5,1.02,0.0701,0,GOOD
-5.0,0.98,0.1,0,GOOD
2.92,0.8,0.0584,0,GOOD
-5.0,1.0,0.1,0,GOOD
-5.0,0.85,0.1,0,GOOD
1.93,1.19,0.0386,0,GOOD
-5.0,0.98,0.1,0,GOOD
-0.07,1.19,0.0014,0,GOOD
1.38,1.01,0.0277,0,GOOD
1.83,0.93,0.0366,0,GOOD
-5.0,1.12,0.1,0,GOOD
8.99,1.03,0.1797,0,GOOD
-0.89,1.23,0.0178,0,GOOD
4.41,0.93,0.0882,0,GOOD
-5.0,1.12,0.1,0,GOOD
-1.78,1.23,0.0357,0,GOOD
10.97,1.13,0.2195,0,GOOD
9.7,1.07,0.194,0,GOOD
-5.0,1.13,0.1,0,GOOD
-5.0,0.98,0.1,0,GOOD
-5.0,0.91,0.1,0,GOOD
-5.0,0.94,0.1,0,GOOD
-5.0,1.0,0.1,0,GOOD
-1.38,1.07,0.0276,0,GOOD
6.33,0.91,0.1266,0,GOOD
-5.0,0.96,0.1,0,GOOD
-0.91,0.92,0.0181,0,GOOD
-2.2,1.09,0.0441,0,GOOD
10.55,1.19,0.211,0,GOOD
-5.0,0.89,0.1,0,GOOD
-5.0,1.05,0.1,0,GOOD
-5.0,1.1,0.1,0,GOOD
-5.0,0.97,0.1,0,GOOD
5.29,0.86,0.1058,0,GOOD
-1.35,1.12,0.027,0,GOOD
0.55,0.85,0.011,0,GOOD
12.75,1.15,0.2549,0,GOOD
13.32,0.92,0.2664,0,GOOD
-5.0,0.84,0.1,0,GOOD
6.48,0.95,0.1296,0,GOOD
2.26,0.99,0.0451,0,GOOD
-4.62,1.01,0.0923,0,GOOD
3.28,1.06,0.0655,0,GOOD
-5.0,1.02,0.1,0,GOOD
14.63,1.18,0.2925,0,GOOD
5.15,0.99,0.103,0,GOOD
-5.0,1.03,0.1,0,GOOD
-5.0,1.02,0.1,0,GOOD
-5.0,0.83,0.1,0,GOOD
-3.14,0.87,0.0628,0,GOOD
-4.83,1.0,0.0965,0,GOOD
-5.0,1.04,0.1,0,GOOD
7.77,0.79,0.1553,0,GOOD
12.77,1.18,0.2554,0,GOOD
-0.27,1.05,0.0055,0,GOOD
-3.06,0.99,0.0611,0,GOOD
4.35,1.04,0.087,0,GOOD
-0.2,0.94,0.0039,0,GOOD
-5.0,1.01,0.1,0,GOOD
-5.0,1.03,0.1,0,GOOD
-2.96,1.12,0.0593,0,GOOD
2.48,0.98,0.0496,0,GOOD
0.09,0.85,0.0019,0,GOOD
2.1,0.91,0.0421,0,GOOD
-5.0,0.97,0.1,0,GOOD
6.65,0.86,0.133,0,GOOD
0.03,0.9,0.0007,0,GOOD
25.53,0.91,0.5105,0,GOOD
-3.88,0.96,0.0775,0,GOOD
3.23,1.04,0.0647,0,GOOD
28.29,0.96,0.5658,0,GOOD
1.94,1.05,0.0388,0,GOOD
-0.68,0.99,0.0135,0,GOOD
-5.0,0.9,0.1,0,GOOD
15.28,1.03,0.3057,0,GOOD
-5.0,1.01,0.1,0,GOOD
4.27,1.05,0.0854,0,GOOD
-4.74,1.08,0.0947,0,GOOD
-1.89,1.12,0.0379,0,GOOD
-5.0,1.05,0.1,0,GOOD
13.43,1.01,0.2686,0,GOOD
-2.78,1.06,0.0556,0,GOOD
-5.0,0.95,0.1,0,GOOD
12.53,0.94,0.2505,0,GOOD
-5.0,1.14,0.1,0,GOOD
3.35,0.94,0.0669,0,GOOD
8.41,1.26,0.1683,0,GOOD
4.74,1.47,0.0948,0,GOOD
-5.0,1.96,0.1,0,GOOD
6.95,2.71,0.1391,0,GOOD
-1.0,3.08,0.0201,0,GOOD
-3.17,3.3,0.0658,0,GOOD
1.42,3.82,0.0239,0,GOOD
-5.0,4.15,0.243,0,GOOD
25.23,4.72,0.0246,0,GOOD
29.06,5.1,0.294,0,GOOD
64.54,5.44,0.0586,0,GOOD
105.6,5.83,0.0166,0,GOOD
183.32,6.34,0.0427,0,GOOD
230.82,6.72,0.0557,0,GOOD
327.19,7.08,0.0186,0,GOOD
421.7,7.47,0.0023,0,GOOD
486.36,7.73,0.0301,0,GOOD
633.81,8.19,0.0444,0,GOOD
713.72,8.39,0.0394,0,GOOD
884.66,8.76,0.0198,0,GOOD
1124.23,9.26,0.0325,0,GOOD
1437.67,9.71,0.0043,0,GOOD
1730.4,10.2,0.0197,0,GOOD
2023.11,10.61,0.0282,0,GOOD
2526.23,11.16,0.0176,0,GOOD
3000.49,11.69,0.0325,0,GOOD
3366.02,12.15,0.0243,0,GOOD
3379.82,12.68,0.0203,0,GOOD
3339.16,12.67,0.0321,0,GOOD
3395.57,12.33,0.0158,0,GOOD
