grid_active_power,wind_speed,relative_error,anomaly_status,anomaly_severity
1104.17,9.24,0.0381,0,GOOD
385.55,7.7,0.2152,1,LOW
1118.62,9.33,0.0673,0,GOOD
3348.56,21.72,0.0294,0,GOOD
716.34,8.36,0.0197,0,GOOD
351.03,7.35,0.098,0,GOOD
791.25,8.63,0.0609,0,GOOD
42.13,2.61,0.8426,0,GOOD
-5.0,2.81,0.1,0,GOOD
2953.95,15.15,0.1438,0,GOOD
-5.0,2.71,0.1,0,GOOD
3027.59,12.65,0.1224,0,GOOD
-5.0,4.17,0.2528,1,LOW
3206.7,16.26,0.0705,0,GOOD
-5.0,2.0,0.1,0,GOOD
460.48,7.65,0.0335,0,GOOD
1646.98,10.39,0.136,0,GOOD
425.19,7.44,0.0247,0,GOOD
2507.4,11.36,0.092,0,GOOD
1262.86,9.3,0.0691,0,GOOD
504.59,8.06,0.1785,1,LOW
761.64,8.45,0.005,0,GOOD
59.93,4.46,0.9062,1,HIGH
3376.29,13.61,0.0214,0,GOOD
33.38,6.33,0.8081,1,HIGH
21.65,2.38,0.433,0,GOOD
24.3,4.73,0.0016,0,GOOD
1155.27,9.49,0.1058,0,GOOD
3076.42,14.18,0.1083,0,GOOD
-5.0,4.69,0.559,1,MEDIUM
452.0,7.39,0.1262,0,GOOD
67.59,3.84,1.2952,1,HIGH
47.45,1.92,0.949,0,GOOD
1830.07,10.56,0.1066,0,GOOD
1242.84,10.58,0.3978,1,MEDIUM
2010.74,10.57,0.0199,0,GOOD
-5.0,1.91,0.1,0,GOOD
386.87,7.47,0.087,0,GOOD
2778.37,11.54,0.0576,0,GOOD
3157.08,13.84,0.0849,0,GOOD
-5.0,4.35,0.3334,1,MEDIUM
1496.55,9.76,0.0221,0,GOOD
3362.24,12.32,0.0254,0,GOOD
45.5,5.85,0.5859,1,MEDIUM
634.33,8.23,0.0613,0,GOOD
3013.82,11.62,0.0069,0,GOOD
-5.0,3.24,0.1014,0,GOOD
2199.22,11.28,0.1809,1,LOW
8.46,4.64,0.2472,1,LOW
196.3,5.97,0.5896,1,MEDIUM
114.47,5.61,0.3665,1,MEDIUM
2014.31,11.24,0.2395,1,LOW
-5.0,4.63,0.5092,1,MEDIUM
608.47,8.52,0.2368,1,LOW
2433.96,11.29,0.0961,0,GOOD
-5.0,5.29,1.0879,1,HIGH
20.12,1.32,0.4024,0,GOOD
942.45,9.01,0.0817,0,GOOD
2111.13,10.56,0.0315,0,GOOD
872.92,8.85,0.081,0,GOOD
21.01,4.37,0.1768,1,LOW
60.27,3.19,1.2048,1,HIGH
2768.66,13.57,0.1975,1,LOW
3331.03,12.31,0.0345,0,GOOD
503.65,8.08,0.1903,1,LOW
1143.35,9.18,0.0222,0,GOOD
812.42,8.81,0.1228,0,GOOD
490.77,7.3,0.3036,1,MEDIUM
-5.0,4.05,0.2086,1,LOW
1062.92,9.16,0.0403,0,GOOD
1172.43,13.42,0.6602,1,HIGH
861.39,8.72,0.0289,0,GOOD
65.95,6.21,0.5777,1,MEDIUM
2952.63,13.47,0.1442,0,GOOD
375.65,7.98,0.3573,1,MEDIUM
24.16,5.01,0.2816,1,LOW
1284.23,10.23,0.2812,1,LOW
49.18,6.03,0.6258,1,HIGH
-0.62,4.77,0.5414,1,MEDIUM
1187.1,10.14,0.3112,1,MEDIUM
46.68,7.55,0.8956,1,HIGH
3422.9,13.97,0.0079,0,GOOD
36.67,0.52,0.7334,0,GOOD
101.99,10.76,0.9538,1,HIGH
1109.47,9.13,0.0202,0,GOOD
561.07,8.11,0.1111,0,GOOD
351.43,7.41,0.1362,0,GOOD
-5.0,2.33,0.1,0,GOOD
3093.75,13.99,0.1033,0,GOOD
13.73,4.5,0.043,0,GOOD
321.7,7.61,0.3072,1,MEDIUM
14.75,4.31,0.0812,0,GOOD
739.94,8.41,0.0107,0,GOOD
255.86,6.66,0.0987,0,GOOD
88.93,7.6,0.8071,1,HIGH
3401.28,12.89,0.0141,0,GOOD
3127.65,13.28,0.0934,0,GOOD
3542.02,12.39,0.0267,0,GOOD
37.21,5.54,0.522,1,MEDIUM
1707.57,10.5,0.1432,0,GOOD
168.96,6.46,0.136,0,GOOD
578.8,8.81,0.3778,1,MEDIUM
22.8,2.74,0.456,0,GOOD
36.52,5.11,0.1542,1,LOW
3557.92,15.64,0.0313,0,GOOD
735.66,8.42,0.0211,0,GOOD
-5.0,1.4,0.1,0,GOOD
261.85,6.46,0.3386,1,MEDIUM
1230.16,9.76,0.1571,1,LOW
56.66,1.4,1.1332,0,GOOD
71.75,4.65,1.006,1,HIGH
70.08,5.87,0.3723,1,MEDIUM
1664.9,10.29,0.0922,0,GOOD
161.86,5.91,0.3841,1,MEDIUM
191.52,6.76,0.241,1,LOW
3468.43,14.11,0.0053,0,GOOD
3103.77,13.93,0.1004,0,GOOD
443.49,7.12,0.34,1,MEDIUM
3385.47,12.97,0.0187,0,GOOD
1144.29,9.57,0.1459,0,GOOD
0.68,3.36,0.009,0,GOOD
1878.75,10.83,0.1718,1,LOW
-5.0,4.86,0.7056,1,HIGH
-5.0,4.22,0.273,1,LOW
1996.54,10.71,0.0796,0,GOOD
1494.34,10.1,0.1172,0,GOOD
1152.72,9.37,0.0579,0,GOOD
206.47,7.17,0.3974,1,MEDIUM
141.91,5.76,0.4305,1,MEDIUM
-5.0,3.0,0.1,0,GOOD
-5.0,3.25,0.1014,0,GOOD
-5.0,2.9,0.1,0,GOOD
7.71,1.74,0.1542,0,GOOD
-5.0,1.77,0.1,0,GOOD
165.23,5.96,0.3504,1,MEDIUM
-5.0,1.74,0.1,0,GOOD
3643.36,12.53,0.056,0,GOOD
238.79,7.62,0.4897,1,MEDIUM
107.55,2.82,2.151,0,GOOD
1095.47,9.12,0.0081,0,GOOD
29.41,5.65,0.6672,1,HIGH
-5.0,4.04,0.2052,1,LOW
652.99,8.03,0.0815,0,GOOD
2948.43,13.1,0.1454,0,GOOD
396.47,7.64,0.1625,1,LOW
122.74,6.62,0.4546,1,MEDIUM
981.61,9.29,0.1655,1,LOW
377.74,7.79,0.2743,1,LOW
-5.0,2.89,0.1,0,GOOD
-0.36,4.94,0.6964,1,HIGH
95.18,5.94,0.2046,1,LOW
92.56,3.6,1.8306,1,HIGH
87.14,4.83,1.1596,1,HIGH
425.1,8.26,0.3815,1,MEDIUM
3013.34,13.55,0.1266,0,GOOD
340.98,6.72,0.3985,1,MEDIUM
1271.33,10.28,0.3034,1,MEDIUM
-5.0,5.51,1.0664,1,HIGH
2123.52,11.15,0.1701,1,LOW
2787.67,16.11,0.192,0,GOOD
-5.0,3.31,0.1028,0,GOOD
-5.0,1.89,0.1,0,GOOD
3160.78,12.95,0.0838,0,GOOD
117.86,5.51,0.5723,1,MEDIUM
3269.76,15.65,0.0522,0,GOOD
2.45,3.26,0.0474,0,GOOD
715.14,8.65,0.1612,1,LOW
245.75,6.97,0.1711,1,LOW
2156.55,10.95,0.0942,0,GOOD
10.52,4.25,0.0238,0,GOOD
299.48,7.18,0.1354,0,GOOD
24.69,3.55,0.4784,1,MEDIUM
262.43,6.64,0.1512,1,LOW
393.54,7.33,0.0259,0,GOOD
3209.39,17.4,0.0697,0,GOOD
-5.0,3.96,0.1836,1,LOW
815.08,8.88,0.1537,1,LOW
1988.55,10.52,0.0125,0,GOOD
425.8,10.98,0.8233,1,HIGH
8.51,2.22,0.1702,0,GOOD
816.4,9.15,0.2583,1,LOW
676.24,8.2,0.0167,0,GOOD
509.57,8.24,0.2514,1,LOW
3435.94,14.38,0.0041,0,GOOD
78.13,2.86,1.5626,0,GOOD
-5.0,3.05,0.1,0,GOOD
-3.26,4.55,0.4186,1,MEDIUM
356.44,7.57,0.2127,1,LOW
-5.0,2.7,0.1,0,GOOD
245.16,6.78,0.0394,0,GOOD
1767.86,11.06,0.2859,1,LOW
126.81,6.08,0.0859,0,GOOD
1189.3,9.69,0.1615,1,LOW
25.28,7.05,0.9198,1,HIGH
-5.0,2.66,0.1,0,GOOD
1520.45,10.4,0.2083,1,LOW
2265.32,10.97,0.0531,0,GOOD
796.3,8.74,0.1099,0,GOOD
111.42,6.83,0.5825,1,MEDIUM
362.72,7.09,0.1162,0,GOOD
-5.0,2.82,0.1,0,GOOD
2877.9,11.6,0.0448,0,GOOD
3425.1,13.37,0.0072,0,GOOD
43.65,6.12,0.6976,1,HIGH
68.12,4.55,1.0108,1,HIGH
132.36,6.57,0.3848,1,MEDIUM
1421.48,9.97,0.1139,0,GOOD
29.86,5.41,0.5482,1,MEDIUM
2563.17,11.39,0.0833,0,GOOD
321.47,7.21,0.0868,0,GOOD
24.55,3.78,0.4452,1,MEDIUM
150.99,7.94,0.7352,1,HIGH
709.89,8.51,0.101,0,GOOD
165.4,5.86,0.4944,1,MEDIUM
257.86,6.99,0.1395,0,GOOD
757.79,8.53,0.0508,0,GOOD
3001.42,12.0,0.13,0,GOOD
-5.0,4.52,0.4336,1,MEDIUM
2485.68,19.42,0.2795,0,GOOD
3053.65,13.61,0.1149,0,GOOD
27.08,1.64,0.5416,0,GOOD
515.88,8.47,0.333,1,MEDIUM
-5.0,4.76,0.6126,1,HIGH
419.74,7.86,0.2258,1,LOW
-5.0,4.16,0.2486,1,LOW
3106.98,12.18,0.0994,0,GOOD
115.36,5.67,0.2855,1,LOW
1014.1,9.14,0.0724,0,GOOD
2416.82,21.54,0.2995,0,GOOD
1513.14,10.12,0.1155,0,GOOD
202.98,7.09,0.3741,1,MEDIUM
4.49,6.27,0.9728,1,HIGH
-5.0,3.17,0.1004,0,GOOD
40.32,7.63,0.914,1,HIGH
3.51,2.69,0.0702,0,GOOD
53.65,2.48,1.073,0,GOOD
3293.37,14.56,0.0454,0,GOOD
-5.0,3.18,0.1006,0,GOOD
3327.95,12.56,0.0354,0,GOOD
2787.82,11.55,0.0585,0,GOOD
105.09,5.29,0.8557,1,HIGH
923.51,9.32,0.2256,1,LOW
124.96,5.61,0.4866,1,MEDIUM
79.93,4.21,1.4312,1,HIGH
3082.09,11.54,0.0459,0,GOOD
17.8,4.47,0.0546,0,GOOD
-5.0,3.37,0.1046,0,GOOD
-5.0,1.91,0.1,0,GOOD
104.68,3.86,2.034,1,HIGH
1702.65,10.47,0.1369,0,GOOD
16.46,4.56,0.0274,0,GOOD
921.9,9.09,0.1359,0,GOOD
-5.0,4.44,0.3808,1,MEDIUM
533.03,7.84,0.0096,0,GOOD
2018.72,10.88,0.1281,0,GOOD
1638.05,10.25,0.0934,0,GOOD
2245.34,11.1,0.1061,0,GOOD
-5.0,3.25,0.1014,0,GOOD
110.83,2.72,2.2166,0,GOOD
85.76,5.76,0.138,0,GOOD
955.7,11.48,0.669,1,HIGH
52.6,2.86,1.052,0,GOOD
-3.64,2.78,0.0728,0,GOOD
836.38,8.88,0.1329,0,GOOD
117.81,4.95,1.6598,1,HIGH
21.63,5.99,0.8286,1,HIGH
669.96,8.45,0.1279,0,GOOD
488.94,8.05,0.1972,1,LOW
1633.18,10.3,0.1127,0,GOOD
438.54,7.67,0.0892,0,GOOD
2939.98,12.4,0.1478,0,GOOD
2175.64,11.04,0.1159,0,GOOD
3101.29,11.58,0.0363,0,GOOD
185.66,7.55,0.5846,1,MEDIUM
1815.2,10.38,0.0469,0,GOOD
341.63,7.19,0.0161,0,GOOD
909.54,9.19,0.191,1,LOW
-5.0,4.57,0.4668,1,MEDIUM
131.28,6.5,0.3523,1,MEDIUM
152.61,6.7,0.3622,1,MEDIUM
790.76,8.75,0.1191,0,GOOD
-5.0,3.46,0.1094,0,GOOD
-5.0,2.91,0.1,0,GOOD
22.77,7.61,0.951,1,HIGH
33.84,4.34,0.4472,1,MEDIUM
50.96,5.56,0.3554,1,MEDIUM
788.28,8.64,0.0719,0,GOOD
58.0,4.21,0.9936,1,HIGH
-5.0,4.37,0.3426,1,MEDIUM
73.52,2.71,1.4704,0,GOOD
27.93,2.58,0.5586,0,GOOD
-5.0,2.22,0.1,0,GOOD
613.87,7.91,0.0981,0,GOOD
1141.14,9.76,0.2187,1,LOW
60.38,5.82,0.4332,1,MEDIUM
94.28,5.77,0.0637,0,GOOD
3044.6,16.92,0.1175,0,GOOD
907.45,9.04,0.1302,0,GOOD
126.04,5.17,1.5556,1,HIGH
28.65,7.82,0.9459,1,HIGH
358.46,7.58,0.2112,1,LOW
60.72,5.17,0.2498,1,LOW
153.21,6.08,0.108,0,GOOD
249.72,6.36,0.3864,1,MEDIUM
290.38,7.13,0.1267,0,GOOD
238.02,6.95,0.183,1,LOW
1223.66,9.72,0.1467,0,GOOD
839.24,9.18,0.2496,1,LOW
-5.0,3.34,0.1036,0,GOOD
49.74,6.99,0.834,1,HIGH
-5.0,2.21,0.1,0,GOOD
62.39,5.66,0.296,1,LOW
3139.17,13.48,0.0901,0,GOOD
-5.0,4.25,0.2846,1,LOW
209.8,5.76,1.1166,1,HIGH
700.69,8.68,0.1903,1,LOW
131.33,6.49,0.3495,1,MEDIUM
2468.03,14.28,0.2846,0,GOOD
-0.65,2.53,0.013,0,GOOD
2975.35,19.11,0.1376,0,GOOD
591.57,8.34,0.1789,1,LOW
3576.44,17.85,0.0366,0,GOOD
194.32,6.4,0.0438,0,GOOD
8.88,2.81,0.1776,0,GOOD
602.16,8.27,0.1307,0,GOOD
20.99,5.38,0.6725,1,HIGH
1338.59,9.88,0.1331,0,GOOD
115.05,1.57,2.301,0,GOOD
-5.0,2.03,0.1,0,GOOD
248.11,6.89,0.1122,0,GOOD
1025.42,9.51,0.2149,1,LOW
138.88,2.66,2.7776,0,GOOD
624.64,8.02,0.0453,0,GOOD
3043.54,12.8,0.1178,0,GOOD
238.63,7.08,0.2554,1,LOW
2173.25,11.09,0.1331,0,GOOD
289.09,6.93,0.0037,0,GOOD
3.16,2.36,0.0632,0,GOOD
647.91,8.55,0.1988,1,LOW
344.77,7.34,0.1114,0,GOOD
176.93,7.3,0.5283,1,MEDIUM
167.63,7.35,0.569,1,MEDIUM
2906.73,17.98,0.1575,0,GOOD
-5.0,4.29,0.3036,1,MEDIUM
137.82,6.06,0.0207,0,GOOD
-5.0,1.4,0.1,0,GOOD
1350.14,9.5,0.0404,0,GOOD
3280.1,12.64,0.0492,0,GOOD
72.43,5.71,0.2309,1,LOW
2815.68,11.87,0.1462,0,GOOD
407.35,7.22,0.1468,0,GOOD
450.3,7.58,0.0105,0,GOOD
21.78,2.12,0.4356,0,GOOD
116.17,6.14,0.204,1,LOW
-2.67,4.39,0.3072,1,MEDIUM
-5.0,4.86,0.7074,1,HIGH
25.91,5.43,0.6162,1,HIGH
160.99,9.51,0.8769,1,HIGH
1441.23,10.11,0.1531,1,LOW
1147.38,9.41,0.0813,0,GOOD
1714.87,10.22,0.0353,0,GOOD
560.73,8.19,0.1516,1,LOW
450.62,7.68,0.074,0,GOOD
1621.88,10.19,0.0765,0,GOOD
2365.37,15.36,0.3144,0,GOOD
-5.0,4.52,0.4352,1,MEDIUM
329.26,10.51,0.8358,1,HIGH
1083.31,9.22,0.0494,0,GOOD
-5.0,1.26,0.1,0,GOOD
131.63,4.11,2.502,1,HIGH
-5.0,3.57,0.1174,0,GOOD
458.39,7.6,0.0033,0,GOOD
3223.62,13.1,0.0656,0,GOOD
-5.0,3.56,0.1166,0,GOOD
22.05,6.07,0.8392,1,HIGH
0.8,5.56,0.9899,1,HIGH
336.7,7.21,0.0491,0,GOOD
-5.0,3.81,0.151,1,LOW
2626.65,11.39,0.0595,0,GOOD
194.34,6.39,0.056,0,GOOD
-5.0,1.71,0.1,0,GOOD
826.88,8.87,0.1372,0,GOOD
3321.97,13.81,0.0371,0,GOOD
1197.27,10.13,0.3018,1,MEDIUM
7.32,4.14,0.0068,0,GOOD
2978.68,11.88,0.1006,0,GOOD
5.97,5.62,0.9295,1,HIGH
-5.0,1.88,0.1,0,GOOD
13.82,5.1,0.5994,1,MEDIUM
414.94,7.47,0.0156,0,GOOD
-5.0,2.78,0.1,0,GOOD
335.07,7.29,0.1029,0,GOOD
135.12,6.75,0.4587,1,MEDIUM
202.89,6.19,0.3216,1,MEDIUM
160.87,9.14,0.8535,1,HIGH
55.17,3.35,1.0994,1,HIGH
-5.0,5.16,1.0492,1,HIGH
3597.45,13.13,0.0427,0,GOOD
1442.71,9.95,0.0914,0,GOOD
342.67,7.02,0.1116,0,GOOD
-5.0,2.92,0.1,0,GOOD
69.78,4.52,1.0602,1,HIGH
1400.13,9.76,0.0438,0,GOOD
2357.35,10.92,0.0028,0,GOOD
725.33,8.63,0.1416,0,GOOD
1746.32,10.65,0.1742,1,LOW
184.9,6.35,0.0409,0,GOOD
312.7,7.14,0.0684,0,GOOD
457.05,8.36,0.3721,1,MEDIUM
717.42,8.17,0.0957,0,GOOD
3021.07,12.34,0.1243,0,GOOD
886.31,8.9,0.089,0,GOOD
2044.38,10.64,0.0329,0,GOOD
2397.45,11.28,0.1071,0,GOOD
2204.03,11.16,0.1436,0,GOOD
903.08,8.83,0.0384,0,GOOD
219.94,6.0,0.7234,1,HIGH
2040.33,10.69,0.0513,0,GOOD
-5.0,4.41,0.3636,1,MEDIUM
446.23,7.43,0.0842,0,GOOD
99.31,4.91,1.3246,1,HIGH
1674.1,10.02,0.0214,0,GOOD
336.71,7.73,0.3294,1,MEDIUM
2991.61,16.24,0.1329,0,GOOD
3.91,4.64,0.3416,1,MEDIUM
3063.94,13.96,0.1119,0,GOOD
460.68,7.79,0.1127,0,GOOD
20.71,1.41,0.4142,0,GOOD
2671.22,11.86,0.1897,1,LOW
166.54,6.42,0.1194,0,GOOD
571.71,8.65,0.3286,1,MEDIUM
361.88,7.46,0.1363,0,GOOD
3080.56,13.41,0.1071,0,GOOD
3014.33,15.8,0.1263,0,GOOD
42.6,6.24,0.7359,1,HIGH
-5.0,2.0,0.1,0,GOOD
724.2,8.44,0.0481,0,GOOD
-5.0,2.17,0.1,0,GOOD
1842.19,10.57,0.1034,0,GOOD
78.98,6.43,0.5873,1,MEDIUM
2719.76,14.48,0.2117,0,GOOD
-5.0,4.06,0.214,1,LOW
1152.7,9.47,0.1012,0,GOOD
343.14,7.04,0.1007,0,GOOD
3486.71,12.52,0.0106,0,GOOD
1673.86,10.66,0.2139,1,LOW
784.29,8.77,0.1372,0,GOOD
1724.7,10.23,0.0377,0,GOOD
1133.32,9.71,0.2087,1,LOW
3307.0,12.83,0.0414,0,GOOD
313.25,6.76,0.2438,1,LOW
184.41,6.41,0.0145,0,GOOD
3204.41,14.03,0.0712,0,GOOD
-5.0,4.39,0.3546,1,MEDIUM
45.09,3.95,0.8218,1,HIGH
1181.96,9.54,0.1084,0,GOOD
-5.0,0.64,0.1,0,GOOD
2216.08,11.55,0.2507,1,LOW
159.34,6.4,0.1414,0,GOOD
768.04,8.58,0.0672,0,GOOD
131.69,6.53,0.3664,1,MEDIUM
48.28,5.57,0.3996,1,MEDIUM
149.49,9.73,0.8964,1,HIGH
2112.59,11.14,0.1717,1,LOW
637.92,8.17,0.0228,0,GOOD
731.05,8.57,0.1077,0,GOOD
29.64,5.57,0.6317,1,HIGH
56.28,5.31,0.0375,0,GOOD
434.71,7.71,0.1221,0,GOOD
27.19,4.91,0.1202,0,GOOD
1211.96,9.47,0.0554,0,GOOD
913.73,8.79,0.0043,0,GOOD
29.19,3.98,0.4948,1,MEDIUM
294.8,7.21,0.1658,1,LOW
858.14,8.85,0.0942,0,GOOD
332.45,7.14,0.0113,0,GOOD
2806.81,11.5,0.0342,0,GOOD
86.33,3.12,1.7264,1,HIGH
54.34,0.71,1.0868,0,GOOD
14.24,5.29,0.7484,1,HIGH
664.2,8.2,0.0,0,GOOD
265.23,7.37,0.3267,1,MEDIUM
391.91,7.35,0.0058,0,GOOD
-5.0,3.59,0.12,0,GOOD
3098.03,17.67,0.102,0,GOOD
61.7,6.44,0.6783,1,HIGH
1678.46,10.35,0.1078,0,GOOD
768.5,8.55,0.0503,0,GOOD
-5.0,2.52,0.1,0,GOOD
146.23,6.17,0.032,0,GOOD
1678.98,10.36,0.1103,0,GOOD
143.03,6.55,0.3261,1,MEDIUM
460.23,7.63,0.0217,0,GOOD
2888.23,12.99,0.1628,1,LOW
8.82,2.07,0.1764,0,GOOD
2146.11,10.97,0.1032,0,GOOD
200.54,8.74,0.7764,1,HIGH
400.22,7.39,0.0038,0,GOOD
2495.19,11.38,0.1035,0,GOOD
3358.26,15.93,0.0266,0,GOOD
2909.18,20.95,0.1568,0,GOOD
183.3,9.18,0.8361,1,HIGH
3220.05,15.45,0.0667,0,GOOD
-5.0,2.54,0.1,0,GOOD
372.48,7.54,0.1608,1,LOW
3.35,4.27,0.1248,0,GOOD
440.12,8.08,0.2892,1,LOW
1626.73,10.27,0.1036,0,GOOD
-5.0,2.57,0.1,0,GOOD
2576.67,18.7,0.2531,0,GOOD
3039.79,13.55,0.1189,0,GOOD
1192.97,9.93,0.2422,1,LOW
154.42,6.34,0.1231,0,GOOD
503.86,8.25,0.2641,1,LOW
30.07,3.79,0.5544,1,MEDIUM
1102.49,9.44,0.1282,0,GOOD
-0.93,3.67,0.0466,0,GOOD
1053.32,8.97,0.0467,0,GOOD
10.83,3.36,0.2122,1,LOW
-5.0,4.29,0.305,1,MEDIUM
698.87,8.45,0.0866,0,GOOD
3327.87,13.53,0.0354,0,GOOD
198.7,6.04,0.4901,1,MEDIUM
-4.85,1.2,0.097,0,GOOD
-5.0,1.23,0.1,0,GOOD
1661.69,10.39,0.1284,0,GOOD
1567.58,10.45,0.1976,1,LOW
2935.03,12.58,0.1493,0,GOOD
-5.0,2.47,0.1,0,GOOD
671.09,8.63,0.2036,1,LOW
977.38,9.1,0.089,0,GOOD
36.57,5.73,0.6195,1,HIGH
1722.58,10.38,0.0962,0,GOOD
48.51,5.44,0.2941,1,LOW
2991.96,13.9,0.1328,0,GOOD
108.19,5.39,0.6663,1,HIGH
2640.77,15.6,0.2346,0,GOOD
2718.63,24.4,0.212,0,GOOD
615.56,8.13,0.0373,0,GOOD
631.96,8.54,0.2161,1,LOW
2838.82,16.65,0.1772,0,GOOD
1841.89,10.67,0.1367,0,GOOD
51.31,5.27,0.078,0,GOOD
136.3,9.17,0.8773,1,HIGH
144.09,6.16,0.0356,0,GOOD
745.27,8.29,0.0623,0,GOOD
322.58,7.47,0.2385,1,LOW
72.04,5.37,0.1468,0,GOOD
109.77,4.77,1.6704,1,HIGH
693.32,8.47,0.1047,0,GOOD
2931.95,14.7,0.1502,0,GOOD
627.09,8.33,0.1245,0,GOOD
945.13,9.11,0.1229,0,GOOD
429.13,8.08,0.3086,1,MEDIUM
38.46,5.5,0.4823,1,MEDIUM
964.49,9.05,0.0803,0,GOOD
133.1,5.13,1.7524,1,HIGH
-5.0,4.53,0.4394,1,MEDIUM
-5.0,4.46,0.393,1,MEDIUM
2580.35,11.26,0.0332,0,GOOD
66.45,3.38,1.3238,1,HIGH
77.06,2.85,1.5412,0,GOOD
2870.3,11.66,0.0659,0,GOOD
-5.0,1.76,0.1,0,GOOD
2143.5,10.89,0.0792,0,GOOD
737.2,8.48,0.0553,0,GOOD
2945.09,16.53,0.1464,0,GOOD
998.66,9.21,0.1169,0,GOOD
80.25,5.93,0.3259,1,MEDIUM
2402.8,11.35,0.129,0,GOOD
266.14,6.57,0.2312,1,LOW
-5.0,2.29,0.1,0,GOOD
181.77,6.3,0.0734,0,GOOD
2397.17,14.1,0.3052,0,GOOD
-5.0,1.12,0.1,0,GOOD
95.58,6.14,0.3449,1,MEDIUM
787.41,8.39,0.0653,0,GOOD
81.11,4.61,1.2254,1,HIGH
-5.0,3.87,0.1614,1,LOW
821.86,8.89,0.1488,0,GOOD
54.69,5.76,0.4486,1,MEDIUM
186.91,6.28,0.1203,0,GOOD
309.28,7.23,0.1378,0,GOOD
1841.2,10.53,0.0898,0,GOOD
452.9,7.54,0.0194,0,GOOD
710.54,8.29,0.0167,0,GOOD
16.47,3.75,0.2896,1,LOW
814.3,8.73,0.0865,0,GOOD
-5.0,0.95,0.1,0,GOOD
22.23,4.32,0.2258,1,LOW
3137.72,19.01,0.0905,0,GOOD
3331.7,14.59,0.0343,0,GOOD
348.17,7.28,0.0632,0,GOOD
66.43,4.54,0.9818,1,HIGH
76.16,4.05,1.4122,1,HIGH
12.85,4.65,0.1672,1,LOW
3571.24,12.19,0.0351,0,GOOD
2826.14,11.38,0.0164,0,GOOD
134.66,5.7,0.4405,1,MEDIUM
2812.3,16.01,0.1848,0,GOOD
106.57,6.01,0.1725,1,LOW
2988.17,14.14,0.1339,0,GOOD
21.61,5.57,0.7295,1,HIGH
136.8,5.31,1.3317,1,HIGH
3012.65,16.24,0.1268,0,GOOD
744.54,8.57,0.0913,0,GOOD
-5.0,2.1,0.1,0,GOOD
446.42,7.81,0.1517,1,LOW
129.27,5.05,1.765,1,HIGH
185.52,5.08,2.8628,1,HIGH
215.77,6.63,0.0506,0,GOOD
3004.31,12.51,0.1292,0,GOOD
165.66,6.19,0.078,0,GOOD
1767.43,10.5,0.1151,0,GOOD
202.19,6.66,0.1297,0,GOOD
2828.57,11.42,0.0012,0,GOOD
237.16,9.11,0.7801,1,HIGH
-5.0,3.6,0.1208,0,GOOD
2763.1,11.32,0.0138,0,GOOD
166.84,5.99,0.3146,1,MEDIUM
0.25,4.05,0.1044,0,GOOD
175.66,6.0,0.3727,1,MEDIUM
931.5,8.92,0.0517,0,GOOD
328.18,7.23,0.0861,0,GOOD
3599.71,12.05,0.0434,0,GOOD
20.91,7.31,0.9448,1,HIGH
1100.19,9.23,0.0365,0,GOOD
25.99,1.77,0.5198,0,GOOD
791.39,8.79,0.1401,0,GOOD
93.15,6.22,0.4086,1,MEDIUM
44.86,2.33,0.8972,0,GOOD
1343.93,9.56,0.0066,0,GOOD
436.02,7.63,0.0697,0,GOOD
6.44,4.27,0.0654,0,GOOD
2761.76,12.47,0.1995,1,LOW
403.22,7.35,0.0339,0,GOOD
160.81,11.88,0.9515,1,HIGH
2794.17,14.02,0.1901,0,GOOD
3522.11,15.33,0.0209,0,GOOD
-5.0,2.1,0.1,0,GOOD
3019.32,12.59,0.1248,0,GOOD
-5.0,3.07,0.1,0,GOOD
481.15,7.98,0.1775,1,LOW
224.73,6.89,0.1915,1,LOW
3095.66,13.27,0.1027,0,GOOD
326.42,7.13,0.0237,0,GOOD
3139.93,16.78,0.0899,0,GOOD
-5.0,5.63,1.058,1,HIGH
101.74,6.63,0.5496,1,MEDIUM
2521.55,12.6,0.2691,1,LOW
3257.89,12.6,0.0557,0,GOOD
86.93,1.33,1.7386,0,GOOD
1346.19,9.75,0.0762,0,GOOD
3292.89,12.44,0.0455,0,GOOD
2654.95,15.09,0.2304,0,GOOD
90.38,5.54,0.1626,1,LOW
806.26,8.41,0.0763,0,GOOD
1883.87,10.58,0.0862,0,GOOD
463.11,7.67,0.0385,0,GOOD
3225.19,12.63,0.0652,0,GOOD
1107.45,9.27,0.0491,0,GOOD
-5.0,1.96,0.1,0,GOOD
230.0,7.0,0.2408,1,LOW
579.93,8.07,0.0579,0,GOOD
229.7,6.82,0.1263,0,GOOD
5.45,3.5,0.0974,0,GOOD
47.93,3.17,0.9582,1,HIGH
282.85,7.39,0.2956,1,LOW
1296.32,9.68,0.0804,0,GOOD
150.47,4.27,2.817,1,HIGH
174.15,6.37,0.0395,0,GOOD
2380.74,11.31,0.1245,0,GOOD
186.39,7.11,0.4335,1,MEDIUM
778.64,9.32,0.347,1,MEDIUM
98.54,5.56,0.2414,1,LOW
279.43,6.76,0.1125,0,GOOD
3270.58,12.66,0.052,0,GOOD
3136.24,11.94,0.0724,0,GOOD
68.53,3.3,1.3682,1,HIGH
-5.0,4.14,0.2388,1,LOW
2094.27,10.98,0.1303,0,GOOD
222.1,5.77,1.2038,1,HIGH
2991.26,12.02,0.133,0,GOOD
110.45,5.92,0.0597,0,GOOD
